2026-02-02,1002,B05103,NBS01-ESS09,2028-11-12,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B05104,TKBSM05-Stick,2028-11-04,8000,2026-02-02 01:00:04.363
2026-02-02,1002,B05111,CMXS01-KR,2028-03-26,1120,2026-02-02 01:00:04.363
2026-02-02,1002,B05112,JSMSM03-SRA,2028-12-02,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B05113,S1004S01-AM,2028-08-21,1700,2026-02-02 01:00:04.363
2026-02-02,1002,B05114,JSMC01-OCR,2028-07-14,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B05121,TKBSM05-CStick,2028-11-13,6000,2026-02-02 01:00:04.363
2026-02-02,1002,B05122,JSMSM03-SR,2028-07-21,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B05123,S1004S01-SETEP01,2028-05-29,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B05124,HMC01-NewBalmM,2028-11-05,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B05131,IUS07-C,2028-11-20,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B05132,TKBC04-OCR,2028-04-16,1680,2026-02-02 01:00:04.363
2026-02-02,1002,B05133,S1004S01-A,2028-10-19,1000,2026-02-02 01:00:04.363
2026-02-02,1002,B05134,TKBSM05-Stick,2028-11-10,8000,2026-02-02 01:00:04.363
2026-02-02,1002,B05141,JSMS01-Sg,2028-12-02,4800,2026-02-02 01:00:04.363
2026-02-02,1002,B05142,MVHS01-OR,2029-01-11,3000,2026-02-02 01:00:04.363
2026-02-02,1002,B05143,HMCM1-DSSMBB,2028-06-28,4200,2026-02-02 01:00:04.363
2026-02-02,1002,B05144,VTS24-SB,2029-01-20,7392,2026-02-02 01:00:04.363
2026-02-02,1002,B05151,NBS01-S3,2028-05-31,5400,2026-02-02 01:00:04.363
2026-02-02,1002,B05153,HMCM1-DSSM,2028-06-15,7196,2026-02-02 01:00:04.363
2026-02-02,1002,B05154,KSCS01-IEU,2028-10-13,4480,2026-02-02 01:00:04.363
2026-02-02,1002,B05162,S1004S01-AC,2028-07-02,1400,2026-02-02 01:00:04.363
2026-02-02,1002,B05163,NBS02-IC9,2029-01-05,2100,2026-02-02 01:00:04.363
2026-02-02,1002,B05164,HMC01-NewBalmR,2028-11-13,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B06011,PRS04-CREU,2028-06-17,1944,2026-02-02 01:00:04.363
2026-02-02,1002,B06012,SESALOHS17-RR,2028-10-16,800,2026-02-02 01:00:04.363
2026-02-02,1002,B06013,NBS02-T9,2028-12-09,2160,2026-02-02 01:00:04.363
2026-02-02,1002,B06014,ALSC01-Frr,2028-12-02,1800,2026-02-02 01:00:04.363
2026-02-02,1002,B06021,CTS12-SR,2029-01-07,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B06022,AbibP22-eyepatch,2028-11-18,2112,2026-02-02 01:00:04.363
2026-02-02,1002,B06023,ARMHS10-HRE,2028-05-23,2400,2026-02-02 01:00:04.363
2026-02-02,1002,B06024,NBS02-PATCH9,2027-12-03,1540,2026-02-02 01:00:04.363
2026-02-02,1002,B06031,TKBC04-F,2028-11-12,1800,2026-02-02 01:00:04.363
2026-02-02,1002,B06032,JSMSM03-SR,2028-07-21,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B06033,NBS02-IC9,2029-01-05,2800,2026-02-02 01:00:04.363
2026-02-02,1002,B06034,S1004C01-AF,2028-11-06,1000,2026-02-02 01:00:04.363
2026-02-02,1002,B06041,S1004S01-AC,2028-07-01,1289,2026-02-02 01:00:04.363
2026-02-02,1002,B06042,TKBC04-OCR,2027-08-01,1680,2026-02-02 01:00:04.363
2026-02-02,1002,B06044,S1004SM01-HE2ea,2028-07-01,1512,2026-02-02 01:00:04.363
2026-02-02,1002,B06051,JSMSM03-SRA,2028-12-02,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B06052,PRS04-CREU,2028-06-17,1944,2026-02-02 01:00:04.363
2026-02-02,1002,B06053,S1004C01-SC_Pl,2028-08-25,1540,2026-02-02 01:00:04.363
2026-02-02,1002,B06054,HMC01-FG,2028-09-08,1440,2026-02-02 01:00:04.363
2026-02-02,1002,B06061,JSMP05-PK,2028-08-06,2880,2026-02-02 01:00:04.363
2026-02-02,1002,B06062,HETPA03-DRL,2028-12-28,240,2026-02-02 01:00:04.363
2026-02-02,1002,B06063,CMXS06-TR,2028-04-19,1344,2026-02-02 01:00:04.363
2026-02-02,1002,B06064,IFromC07-F,2028-08-26,1600,2026-02-02 01:00:04.363
2026-02-02,1002,B06072,NP63-Teatreeu,2028-07-31,23040,2026-02-02 01:00:04.363
2026-02-02,1002,B06073,TKBSM05-Stick,2028-11-04,8000,2026-02-02 01:00:04.363
2026-02-02,1002,B06074,NLS05-A,2028-12-03,2000,2026-02-02 01:00:04.363
2026-02-02,1002,B06081,IFromC07-F,2028-08-26,2800,2026-02-02 01:00:04.363
2026-02-02,1002,B06082,AbibC11-Fr,2028-12-15,1560,2026-02-02 01:00:04.363
2026-02-02,1002,B06083,SEP03-M4ear,2028-06-02,1280,2026-02-02 01:00:04.363
2026-02-02,1002,B06084,HMC01-NewBalmM,2028-11-05,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B06092,JSMSM03-SR,2028-07-18,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B06093,CMXS08-SC,2028-03-08,2880,2026-02-02 01:00:04.363
2026-02-02,1002,B06094,S1004S01-SET,2028-08-25,1100,2026-02-02 01:00:04.363
2026-02-02,1002,B06101,VTS21-S100,2027-09-29,2688,2026-02-02 01:00:04.363
2026-02-02,1002,B06102,HRC04-OG,2028-11-27,1120,2026-02-02 01:00:04.363
2026-02-02,1002,B06103,NLS05-ASET,2028-08-04,2000,2026-02-02 01:00:04.363
2026-02-02,1002,B06104,NBS08-A5R,2029-01-04,2688,2026-02-02 01:00:04.363
2026-02-02,1002,B06112,S1004S01-AC,2028-06-30,1400,2026-02-02 01:00:04.363
2026-02-02,1002,B06113,PRS02-CTUm,2028-10-28,9200,2026-02-02 01:00:04.363
2026-02-02,1002,B06114,S1004C01-Fgel,2028-09-26,1860,2026-02-02 01:00:04.363
2026-02-02,1002,B06121,TKBSM05-CSS,2027-08-01,4838,2026-02-02 01:00:04.363
2026-02-02,1002,B06122,PRS02-CSU,2028-05-26,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B06123,HMCM1-DSSM,2028-05-17,7200,2026-02-02 01:00:04.363
2026-02-02,1002,B06124,ALSC01-Fbr,2028-11-10,1800,2026-02-02 01:00:04.363
2026-02-02,1002,B06131,HRS04-SP,2028-11-30,2240,2026-02-02 01:00:04.363
2026-02-02,1002,B06133,S1004SM01-HE100,2028-08-17,1600,2026-02-02 01:00:04.363
2026-02-02,1002,B06134,CTS09-MC,2028-06-25,5120,2026-02-02 01:00:04.363
2026-02-02,1002,B06141,JSMC01-OCR,2028-07-14,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B06142,PRS04-CREU,2028-08-26,1998,2026-02-02 01:00:04.363
2026-02-02,1002,B06143,HMC01-NewBalmR,2028-11-13,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B06144,CMXS09-VS,2028-05-03,5520,2026-02-02 01:00:04.363
2026-02-02,1002,B06151,ISNS01-ACR,2028-12-08,3000,2026-02-02 01:00:04.363
2026-02-02,1002,B06152,KSCS01-SETEP01,2028-08-24,1680,2026-02-02 01:00:04.363
2026-02-02,1002,B06153,AbibC11-Fr,2028-12-22,720,2026-02-02 01:00:04.363
2026-02-02,1002,B06154,S1004S01-AM,2028-08-28,1600,2026-02-02 01:00:04.363
2026-02-02,1002,B06161,CMXC03-F150R,2028-05-20,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B06162,PRS07-GELR,2028-08-12,2400,2026-02-02 01:00:04.363
2026-02-02,1002,B06163,NBS05-C1P,2028-10-27,900,2026-02-02 01:00:04.363
2026-02-02,1002,B06164,KSCS01-SREU,2028-08-24,6000,2026-02-02 01:00:04.363
2026-02-02,1002,B07011,S1004C01-F,2028-10-16,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B07012,TKBC04-OCR,2027-08-01,1680,2026-02-02 01:00:04.363
2026-02-02,1002,B07013,TKBC04-OCR,2027-08-01,1680,2026-02-02 01:00:04.363
2026-02-02,1002,B07014,S1004SM01-HE,2028-08-14,3150,2026-02-02 01:00:04.363
2026-02-02,1002,B07021,NLC05-F,2028-11-04,1103,2026-02-02 01:00:04.363
2026-02-02,1002,B07022,PRS07-GELR,2028-08-13,2400,2026-02-02 01:00:04.363
2026-02-02,1002,B07023,CTS09-MC,2028-06-25,5120,2026-02-02 01:00:04.363
2026-02-02,1002,B07024,HBUS1-C,2028-09-08,3024,2026-02-02 01:00:04.363
2026-02-02,1002,B07031,EREM03-STV203,2028-11-17,5640,2026-02-02 01:00:04.363
2026-02-02,1002,B07033,ALSS11-SR,2028-01-06,3240,2026-02-02 01:00:04.363
2026-02-02,1002,B07034,CMXC01-BFR,2028-07-04,1872,2026-02-02 01:00:04.363
2026-02-02,1002,B07042,NBSM06-HE1,2029-03-29,3780,2026-02-02 01:00:04.363
2026-02-02,1002,B07043,HMCM1-DSSM,2028-05-17,7151,2026-02-02 01:00:04.363
2026-02-02,1002,B07044,S1004SM01-HE,2028-08-14,3150,2026-02-02 01:00:04.363
2026-02-02,1002,B07051,HETPA03-DDS,2028-12-07,240,2026-02-02 01:00:04.363
2026-02-02,1002,B07054,JLMHS01-TTWMR,2028-09-24,400,2026-02-02 01:00:04.363
2026-02-02,1002,B07061,HAHS02-C,2028-01-05,1356,2026-02-02 01:00:04.363
2026-02-02,1002,B07062,HRSM04-SCM,2028-09-29,2720,2026-02-02 01:00:04.363
2026-02-02,1002,B07063,IFromS12-TR,2028-12-02,2304,2026-02-02 01:00:04.363
2026-02-02,1002,B07064,GUHS01-SPrr,2028-12-16,480,2026-02-02 01:00:04.363
2026-02-02,1002,B07071,S1004S01-AC,2028-07-01,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B07072,SESALOHS02-CCPTR,2028-09-19,2000,2026-02-02 01:00:04.363
2026-02-02,1002,B07073,HLSS01-NA20,2028-11-13,4000,2026-02-02 01:00:04.363
2026-02-02,1002,B07074,ISC01-set,2028-09-15,120,2026-02-02 01:00:04.363
2026-02-02,1002,B07074,ISC01-set,2028-09-24,298,2026-02-02 01:00:04.363
2026-02-02,1002,B07081,CMXC03-F150R,2028-04-30,1120,2026-02-02 01:00:04.363
2026-02-02,1002,B07082,S1004SM01-HE,2028-08-06,3150,2026-02-02 01:00:04.363
2026-02-02,1002,B07083,HLSS01-SRR,2028-03-18,2800,2026-02-02 01:00:04.363
2026-02-02,1002,B07084,NBS01-ESS09,2028-11-12,3720,2026-02-02 01:00:04.363
2026-02-02,1002,B07091,HMC20-F,2028-11-03,1280,2026-02-02 01:00:04.363
2026-02-02,1002,B07092,S1004C01-balm,2027-11-21,6700,2026-02-02 01:00:04.363
2026-02-02,1002,B07093,JSMC02-FG,2028-09-30,2520,2026-02-02 01:00:04.363
2026-02-02,1002,B07094,TKBCM07-MCEU,2028-05-21,3000,2026-02-02 01:00:04.363
2026-02-02,1002,B07102,NS17-Geu,2028-02-29,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B07103,HMC01-NewBalmR,2028-11-11,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B07104,S1004C01-OC,2028-08-24,2240,2026-02-02 01:00:04.363
2026-02-02,1002,B07111,VTS21-S100,2027-09-29,2592,2026-02-02 01:00:04.363
2026-02-02,1002,B07112,RLC01-CLRR,2028-12-17,1560,2026-02-02 01:00:04.363
2026-02-02,1002,B07113,KSCS01-SREU,2028-08-24,6000,2026-02-02 01:00:04.363
2026-02-02,1002,B07121,S1004S01-AC,2028-07-01,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B07122,PRS16-E,2028-10-27,2304,2026-02-02 01:00:04.363
2026-02-02,1002,B07123,PRC07-F,2028-11-26,1512,2026-02-02 01:00:04.363
2026-02-02,1002,B07124,CTS09-MC,2028-06-16,5120,2026-02-02 01:00:04.363
2026-02-02,1002,B07131,JSMS01-SRVR,2028-07-17,4400,2026-02-02 01:00:04.363
2026-02-02,1002,B07132,NLS06-AK,2028-11-05,2000,2026-02-02 01:00:04.363
2026-02-02,1002,B07133,S1004SM01-HE,2028-08-14,3150,2026-02-02 01:00:04.363
2026-02-02,1002,B07134,AbibP11-M4ea,2029-01-04,600,2026-02-02 01:00:04.363
2026-02-02,1002,B07141,PRS04-CREU,2028-06-17,1944,2026-02-02 01:00:04.363
2026-02-02,1002,B07142,TKBC04-F,2028-11-12,1800,2026-02-02 01:00:04.363
2026-02-02,1002,B07143,HBUS1-A,2028-06-04,5040,2026-02-02 01:00:04.363
2026-02-02,1002,B07144,APLBBS1-BL,2028-12-11,1280,2026-02-02 01:00:04.363
2026-02-02,1002,B07151,JSMC02-FG,2028-09-30,2520,2026-02-02 01:00:04.363
2026-02-02,1002,B07152,JSMP01-M10,2028-04-13,1120,2026-02-02 01:00:04.363
2026-02-02,1002,B07154,NBS08-A5R,2029-01-04,2464,2026-02-02 01:00:04.363
2026-02-02,1002,B07161,JSMSM03-SRA,2028-11-20,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B07163,NBS01-ESS09,2028-11-12,3838,2026-02-02 01:00:04.363
2026-02-02,1002,B07164,NBS03-TP5R,2028-12-11,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B08011,TKBC04-OCR,2028-04-15,1147,2026-02-02 01:00:04.363
2026-02-02,1002,B08012,JSMSM03-SRA,2028-11-20,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B08013,TKBS13-TPG,2028-05-29,1000,2026-02-02 01:00:04.363
2026-02-02,1002,B08014,LP49-LMb,2028-11-10,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B08022,JSMS10-T,2028-11-25,2240,2026-02-02 01:00:04.363
2026-02-02,1002,B08023,NLS05-T,2028-12-10,1500,2026-02-02 01:00:04.363
2026-02-02,1002,B08024,S1004S01-AC,2028-07-02,1400,2026-02-02 01:00:04.363
2026-02-02,1002,B08031,S1004S01-TPC,2028-08-27,2240,2026-02-02 01:00:04.363
2026-02-02,1002,B08032,NBS01-ESS09,2028-11-12,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B08034,FUC01-PC,2028-10-13,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B08041,HMC01-FG,2028-09-04,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B08042,JSMS01-I,2028-09-16,7680,2026-02-02 01:00:04.363
2026-02-02,1002,B08043,CTS09-MC,2028-06-25,5120,2026-02-02 01:00:04.363
2026-02-02,1002,B08044,S1004S01-AP,2028-08-24,1500,2026-02-02 01:00:04.363
2026-02-02,1002,B08051,JSMSM03-SR,2028-07-18,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B08052,JSMS01-SRVR60,2028-07-24,1440,2026-02-02 01:00:04.363
2026-02-02,1002,B08053,JSMC01-OCR,2028-07-14,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B08061,KSCS01-CEU,2028-08-19,4224,2026-02-02 01:00:04.363
2026-02-02,1002,B08063,IFromS07-T,2028-09-01,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B08064,RLS01-SETT,2028-10-15,960,2026-02-02 01:00:04.363
2026-02-02,1002,B08071,JSMS01-SriR60,2028-01-30,1440,2026-02-02 01:00:04.363
2026-02-02,1002,B08072,PRS07-TPD,2028-12-03,2160,2026-02-02 01:00:04.363
2026-02-02,1002,B08073,HLSC01-F150,2028-06-09,2000,2026-02-02 01:00:04.363
2026-02-02,1002,B08074,SESALOHS02-CCR,2028-09-29,1000,2026-02-02 01:00:04.363
2026-02-02,1002,B08081,S1004SM01-HE,2028-08-14,3150,2026-02-02 01:00:04.363
2026-02-02,1002,B08082,IUS10-O,2028-04-13,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B08083,JSMSM03-SRA,2028-12-02,2160,2026-02-02 01:00:04.363
2026-02-02,1002,B08084,CMXS08-C,2028-04-22,3000,2026-02-02 01:00:04.363
2026-02-02,1002,B08091,NBS02-PATCH9,2027-12-03,2560,2026-02-02 01:00:04.363
2026-02-02,1002,B08092,NHS58-DHCCreu,2027-07-31,1410,2026-02-02 01:00:04.363
2026-02-02,1002,B08093,IFromS07-T,2028-09-17,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B08094,RLC01-CLRR,2028-12-17,450,2026-02-02 01:00:04.363
2026-02-02,1002,B08102,S1004C01-AF,2028-09-14,2240,2026-02-02 01:00:04.363
2026-02-02,1002,B08103,JSMC01-OCR,2028-07-14,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B08104,CTS09-MC,2028-06-25,5120,2026-02-02 01:00:04.363
2026-02-02,1002,B08111,HLSMA01-MST,2028-12-31,2400,2026-02-02 01:00:04.363
2026-02-02,1002,B08112,S1004SM01-HE,2028-08-14,3150,2026-02-02 01:00:04.363
2026-02-02,1002,B08113,HMC20-F,2028-11-03,720,2026-02-02 01:00:04.363
2026-02-02,1002,B08114,IFromS07-T,2028-09-01,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B08121,KSCS01-SETEP01,2028-08-25,1680,2026-02-02 01:00:04.363
2026-02-02,1002,B08122,JSMP05-PK,2028-07-23,2880,2026-02-02 01:00:04.363
2026-02-02,1002,B08123,JSMS01-TG,2028-09-01,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B08124,ALSS11-SV,2028-01-05,5760,2026-02-02 01:00:04.363
2026-02-02,1002,B08131,S1004S01-AC,2028-07-01,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B08132,S1004SM01-HE,2028-08-14,3150,2026-02-02 01:00:04.363
2026-02-02,1002,B08133,MVHS01-SP525,2028-12-02,700,2026-02-02 01:00:04.363
2026-02-02,1002,B08134,AbibC18-F,2028-12-25,600,2026-02-02 01:00:04.363
2026-02-02,1002,B08141,JSMSM03-SR,2028-07-21,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B08142,ALSC01-Fgr,2028-09-29,1800,2026-02-02 01:00:04.363
2026-02-02,1002,B08143,S1004S01-TPC,2028-08-17,1400,2026-02-02 01:00:04.363
2026-02-02,1002,B08144,HRC04-gel,2028-11-27,2016,2026-02-02 01:00:04.363
2026-02-02,1002,B08151,PRC14-OCEU,2029-01-12,1152,2026-02-02 01:00:04.363
2026-02-02,1002,B08152,NBS01-ESS09,2028-11-12,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B08153,ISC01-set,2028-09-25,1118,2026-02-02 01:00:04.363
2026-02-02,1002,B08154,NBS01-S3,2028-05-31,5350,2026-02-02 01:00:04.363
2026-02-02,1002,B08161,PRS07-GELR,2028-05-26,2400,2026-02-02 01:00:04.363
2026-02-02,1002,B08162,PRS08-SPEU,2028-06-12,2392,2026-02-02 01:00:04.363
2026-02-02,1002,B08163,JSMC01-OCR,2028-07-14,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B08164,CMXS09-VB,2028-06-22,3920,2026-02-02 01:00:04.363
2026-02-02,1002,B09011,S1004C01-FBHA,2028-11-09,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B09013,TKBC04-OCR,2027-08-01,1680,2026-02-02 01:00:04.363
2026-02-02,1002,B09014,HMC01-NewBalmR,2028-10-20,557,2026-02-02 01:00:04.363
2026-02-02,1002,B09021,IFromC07-F,2028-08-26,2800,2026-02-02 01:00:04.363
2026-02-02,1002,B09023,PRM02-BB23,2028-11-11,4200,2026-02-02 01:00:04.363
2026-02-02,1002,B09024,NBS02-T9,2028-12-09,2160,2026-02-02 01:00:04.363
2026-02-02,1002,B09031,VTS38-SETH,2028-05-12,320,2026-02-02 01:00:04.363
2026-02-02,1002,B09032,JSMS10-T,2028-11-25,2240,2026-02-02 01:00:04.363
2026-02-02,1002,B09033,S1004S01-AP,2028-10-23,1500,2026-02-02 01:00:04.363
2026-02-02,1002,B09034,RLSM04-SCen,2028-03-14,3000,2026-02-02 01:00:04.363
2026-02-02,1002,B09041,S1004S01-Aset,2027-12-26,960,2026-02-02 01:00:04.363
2026-02-02,1002,B09042,PRS04-CREU,2028-06-22,1944,2026-02-02 01:00:04.363
2026-02-02,1002,B09043,S1004S01-TP,2028-10-12,1600,2026-02-02 01:00:04.363
2026-02-02,1002,B09044,NLS06-A,2028-10-26,3000,2026-02-02 01:00:04.363
2026-02-02,1002,B09051,TKBC04-OCR,2027-08-01,1679,2026-02-02 01:00:04.363
2026-02-02,1002,B09053,HLSS01-NA20,2028-11-13,4000,2026-02-02 01:00:04.363
2026-02-02,1002,B09054,NS17-Geu,2028-02-29,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B09061,HLSS04-CS,2028-12-04,1600,2026-02-02 01:00:04.363
2026-02-02,1002,B09062,S1004C01-AF,2028-09-27,1960,2026-02-02 01:00:04.363
2026-02-02,1002,B09063,HLSS01-SRR,2028-03-18,1439,2026-02-02 01:00:04.363
2026-02-02,1002,B09064,HMC01-NewBalmR,2028-10-22,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B09071,S1004S01-SETEP01,2028-05-29,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B09073,S1004S01-TM,2028-09-15,1000,2026-02-02 01:00:04.363
2026-02-02,1002,B09074,HMC01-NewBalmR,2028-11-13,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B09081,CMXS01-KR,2028-03-26,1120,2026-02-02 01:00:04.363
2026-02-02,1002,B09082,PRS04-CREU,2028-06-17,1944,2026-02-02 01:00:04.363
2026-02-02,1002,B09083,FOLHT01-HJRRR,2027-10-09,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B09084,IUS04-T,2028-12-17,1200,2026-02-02 01:00:04.363
2026-02-02,1002,B09091,S1004S01-AC,2028-07-01,1400,2026-02-02 01:00:04.363
2026-02-02,1002,B09092,JSMSM03-SR,2028-07-18,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B09093,FUC01-PC,2028-10-13,1920,2026-02-02 01:00:04.363
2026-02-02,1002,B09094,TKBC04-OCR,2027-07-31,1680,2026-02-02 01:00:04.363
2026-02-02,1002,B09101,NBS01-ESS09,2028-11-12,3840,2026-02-02 01:00:04.363
2026-02-02,1002,B09104,ASTS01-Crr,2028-12-01,1040,2026-02-02 01:00:04.363
2026-02-02,1002,B09112,TKBSM05-CSS,2027-08-01,800,2026-02-02 01:00:04.363
2026-02-02,1002,B09113,S1004C01-Fgel,2028-09-28,1680,2026-02-02 01:00:04.363
2026-02-02,1002,B09121,NBS02-IC9,2029-01-05,4900,2026-02-02 01:00:04.363
2026-02-02,1002,B09122,HAHP02-MR,2027-12-16,1198,2026-02-02 01:00:04.363
2026-02-02,1002,B09123,NBS05-C1P,2028-10-27,2520,2026-02-02 01:00:04.363
2026-02-02,1002,B09124,GUHS01-TTTM,2027-11-23,800,2026-02-02 01:00:04.363
2026-02-02,1002,B09131,NLS05-A,2028-12-03,2500,2026-02-02 01:00:04.363
2026-02-02,1002,B09133,TKBSM05-Stick,2028-11-04,8000,2026-02-02 01:00:04.363
2026-02-02,1002,B09134,FKHS01-HMRDR,2029-01-25,1000,2026-02-02 01:00:05.040
2026-02-02,1002,B09141,NLS05-C,2028-11-23,2500,2026-02-02 01:00:05.040
2026-02-02,1002,B09142,HMC01-FG,2028-09-04,1920,2026-02-02 01:00:05.040
2026-02-02,1002,B09143,IFromS07-C,2028-08-13,2400,2026-02-02 01:00:05.040
2026-02-02,1002,B09144,S1004SM01-HE,2028-08-14,850,2026-02-02 01:00:05.040
2026-02-02,1002,B09151,HBUS1-C,2028-09-08,3024,2026-02-02 01:00:05.040
2026-02-02,1002,B09152,RLC04-FR,2028-09-28,1980,2026-02-02 01:00:05.040
2026-02-02,1002,B09153,IFromS07-T,2028-09-16,1920,2026-02-02 01:00:05.040
2026-02-02,1002,B09154,IFromS07-T,2028-09-01,1920,2026-02-02 01:00:05.040
2026-02-02,1002,B09161,JSMP10-PK,2028-10-01,1120,2026-02-02 01:00:05.040
2026-02-02,1002,B09162,TKBC04-OCR,2027-08-01,1680,2026-02-02 01:00:05.040
2026-02-02,1002,B09163,NBS01-ESS09M,2028-11-05,5280,2026-02-02 01:00:05.040
2026-02-02,1002,B09164,S1004SM01-SCli,2028-09-18,1000,2026-02-02 01:00:05.040
2026-02-02,1002,B10012,HMS09-REP60,2028-10-19,1600,2026-02-02 01:00:05.040
2026-02-02,1002,B10013,HLSS04-CS,2028-12-04,1400,2026-02-02 01:00:05.040
2026-02-02,1002,B10014,HLSS01-NA20,2028-11-13,1563,2026-02-02 01:00:05.040
2026-02-02,1002,B10022,JSMS01-I,2028-08-28,4640,2026-02-02 01:00:05.040
2026-02-02,1002,B10023,S1004S01-TPC,2028-08-27,760,2026-02-02 01:00:05.040
2026-02-02,1002,B10024,HLSC01-O,2028-12-07,487,2026-02-02 01:00:05.040
2026-02-02,1002,B10032,JSMS01-Sg,2028-12-02,4800,2026-02-02 01:00:05.040
2026-02-02,1002,B10033,SESALOHS02-OR,2029-01-01,1000,2026-02-02 01:00:05.040
2026-02-02,1002,B10034,IFromS07-S,2028-09-07,2880,2026-02-02 01:00:05.040
2026-02-02,1002,B10043,S1004C01-AF,2028-09-14,1040,2026-02-02 01:00:05.040
2026-02-02,1002,B10044,SBMBS05-W,2028-11-19,740,2026-02-02 01:00:05.040
2026-02-02,1002,B10052,KSCS01-SREU,2028-08-27,7200,2026-02-02 01:00:05.040
2026-02-02,1002,B10053,NS17-Geu,2028-02-28,1920,2026-02-02 01:00:05.040
2026-02-02,1002,B10054,S1004C01-Milk,2028-11-10,1000,2026-02-02 01:00:05.040
2026-02-02,1002,B10062,HETPA03-DHL,2029-01-04,240,2026-02-02 01:00:05.040
2026-02-02,1002,B10072,TKBSM05-CStick,2028-11-13,6100,2026-02-02 01:00:05.040
2026-02-02,1002,B10073,CMXS08-BS,2028-05-02,1536,2026-02-02 01:00:05.040
2026-02-02,1002,B10074,JSMC01-OCR,2028-07-14,1920,2026-02-02 01:00:05.040
2026-02-02,1002,B10082,NBS01-ESS09,2028-11-12,3120,2026-02-02 01:00:05.040
2026-02-02,1002,B10083,TKBC04-F,2028-11-13,1181,2026-02-02 01:00:05.040
2026-02-02,1002,B10084,ARMHS10-Sr,2028-04-15,1200,2026-02-02 01:00:05.040
2026-02-02,1002,B10092,NLP26-M3s,2028-11-17,1000,2026-02-02 01:00:05.040
2026-02-02,1002,B10093,TKBC04-F,2028-11-12,1800,2026-02-02 01:00:05.040
2026-02-02,1002,B10094,S1004SM01-HE2ea,2028-06-24,1512,2026-02-02 01:00:05.040
2026-02-02,1002,B10102,S1004S01-AC,2028-07-01,1400,2026-02-02 01:00:05.040
2026-02-02,1002,B10103,illiS01-Cr,2028-11-16,720,2026-02-02 01:00:05.040
2026-02-02,1002,B10113,ALSC01-Fgr,2028-09-18,1800,2026-02-02 01:00:05.040
2026-02-02,1002,B10114,NBS02-IC9,2029-01-05,4800,2026-02-02 01:00:05.040
2026-02-02,1002,B10123,S1004S01-SET,2028-08-25,1600,2026-02-02 01:00:05.040
2026-02-02,1002,B10124,IFromS07-T,2028-09-01,1920,2026-02-02 01:00:05.040
2026-02-02,1002,B10132,PRC14-OCEU,2029-01-12,1152,2026-02-02 01:00:05.040
2026-02-02,1002,B10134,S1004S01-AC30,2028-09-02,5000,2026-02-02 01:00:05.040
2026-02-02,1002,B10142,JSMS01-Sg,2028-12-02,5600,2026-02-02 01:00:05.040
2026-02-02,1002,B10143,HMC01-NewBalmR,2028-11-13,1920,2026-02-02 01:00:05.040
2026-02-02,1002,B10144,ISNS01-CR,2028-11-23,2520,2026-02-02 01:00:05.040
